Row ID ,Comment,Aspect Ranks,,,,,,,Aspects,,,,,,,Sentiment
5621,There is no need for that (improvement). The way sir teaches us is no match. Everything is well organized,5,5,5,5,5,5,0,1,1,1,1,1,1,1,5
5622,"We learned English in a way, far better than the traditional ways of learning English. We enjoyed a ""Student centered"" Class room, which was a wonderful experience.",5,5,5,5,4,5,0,1,1,1,1,1,1,1,5
5623,"As mentioned earlier, he is frank and delivers his personal experiences. Personifies alphabets of English.",5,5,5,5,5,5,0,0,1,1,1,0,0,1,5
5625,Motivations and unique way to get confidence.,4,5,5,5,4,4,0,0,0,1,0,0,0,1,4
5627,His class is very energetic. His teaching techniques enable us to experience practically what we need to learn.,5,4,5,5,4,5,0,0,1,1,0,0,0,1,5
5629,"The things which I like most about him is the environment of the class, I used to feel that English is a boring subject but as our teacher teaches us with some new methods of teaching and now I really like English and I take interest in it. I think the way Sir is teaching, it is the best way one can teach a subject. We have different kinds of activities which help us a lot and we learn a lot from that.",5,5,5,5,5,5,0,0,0,1,0,0,0,1,5
5630,They way of teaching and the instructor's course designing are good,4,5,5,4,3,5,0,0,0,0,0,0,0,1,4
5631,"Sir teaches us in a very friendly environment and in such a way in which students are physically involved e.g. speeches for correction of our speaking skills in which sir checks our flow of speech, pronunciation and most importantly our confidence.",5,5,5,5,5,5,0,0,0,1,0,0,0,1,4
5640,He is excellent.,5,5,5,5,5,5,0,1,1,1,1,1,1,1,5
5641,His way of teaching. And his way to motivate the student.,5,5,5,5,5,5,0,0,0,1,0,0,0,1,4
5645,Sir should arrange more interactive sessions with students outside the classrooms. ,4,5,5,5,5,4,0,1,0,0,0,0,0,1,2
5646,Sir you can update some aspects by giving some home task to improve the quality of course. And also assign students novels according to trend and their taste.,5,5,5,5,5,5,0,0,0,0,1,0,0,1,3
5648,"None, His method of teaching is awesome. He is very helpful to his students. ",5,5,5,5,5,5,0,0,0,0,0,0,1,1,5
5649,Grammar should be the part of this module. Because grammar is basic of any kind of language which is read or write.  ,5,4,5,4,4,4,0,0,0,0,0,0,0,0,2
5650,In my opinion speaking is important for students. So in future there must be more focus on the speaking classes and there must be less numbers of novels given to students for reading.,5,5,5,5,5,5,0,0,0,0,0,0,0,1,2
5651,"I personally think there should be some grammar elements and basics of English involved because students lack in it. Due to this reason they try to miss classes and avoid any opportunity provided to come on the stage and say something.
I personally think we should be more encouraged to come forward and speak to the audience, we just lack confidence.
Students can do anything if they are guided properly because they are good enough to make it to the university, so they just need a push.",5,5,5,5,4,5,0,0,0,0,0,0,0,1,2
5659,Need to do more work on use of English,4,4,4,3,4,4,0,0,0,0,0,0,0,0,3
5660,she needs to improve in taking decision for her group and making learning as a fun so students want to join their class,4,4,3,3,3,3,0,0,0,0,0,0,0,1,2
5661,Teacher should concentrate more on speaking and try to give interesting topics to discuss in class.,5,5,3,4,2,3,0,0,0,1,0,0,0,1,2
5662,There should be more speaking sessions in which the students should speak because English class should care more about students' personality development than to teach the English language. There should be fun activities in the class so that the students would enjoy more.,5,5,3,4,5,4,0,0,0,0,0,0,0,0,5
5663,"this comment is  for whole department members:
Please after taking any test you  should give us feed back, identify our weakness and help us to improve .But there is rule that after taking test we receive only our result but nothing to improve our mistakes and weakness and that's why student remain at the place where they were in the start of semester. Thanks  ",4,4,5,4,3,4,0,0,0,0,0,0,0,1,2
5664,"In class we get bored because of method of teaching and the task given us which bored us. Novels should be impressive in way which compel us to read not to take off burden from your head. For listening, sports commentary, funny things should be given us. ",4,3,3,4,3,2,0,0,0,1,0,0,0,1,1
5665,speaking session should be  increased while reduce novel reading.,4,4,4,5,4,4,0,0,0,0,0,0,0,0,3
5666,"Well I would say that teacher did work on making the lectures more interesting. But I think teacher should try to make it more interesting by choosing topics for discussion which are related to science, politics, history, society  and religion etc. This think will bring students to the class. There should be more speaking sessions where students talk more than the teacher. There should be speeches, debates more presentations on random things where students just talk. In this way  they will get the confidence to talk in front of the class and other people. And there should be 2 slots lecture where you have class discussion",5,5,4,5,3,3,0,0,0,1,1,0,0,1,3
5667,"In our class we are giving more focus on speaking there and there is less focus on listening: I think both part should be equal so students come forward with both qualities. 
2nd: Madam should give the topic that we will  learn in this week. After reaching in the mid, I don't know what was the basic aim of this semester. It looks like the 1st semester, because we read just extra novels but the other things are similar so we should know about semester aim.",4,3,2,3,3,3,0,0,0,1,0,1,0,1,1
5668,"For learning of any language you have to work without pressure. I think if we are going to learn any language then we have to learn it without any pressure or burden of work. But here in our university we are taking an English course where we are assigned tasks and we are asked to do it in time. I think it is the wrong thing, because in pressure we cannot learn although we will do our task in time but that will not be like as this course needs.
So kindly think about it and try to find the possible way where you can teach language as a language not as burden.
I have read almost 6 novel under pressure believe me my reading has not improved yet.
I cannot write  English in a proper way because all work we have done with writing is not so as we can learn writing.
Instructor need to talk about what our English group wants to talk about but we are given such topics about which we cannot speak, may be against us or not related to us. ",4,3,3,3,4,3,0,0,0,1,0,0,0,1,1
5669,She should do fun activities with study. Because it is also a part of study. And this thing motivates the student towards the English. And she should also do practice of every test before test.,5,5,3,5,4,5,0,0,0,0,0,0,0,1,2
5681,He is a perfect teacher. He teaches us in a very friendly way. learning in class is a fun in reality.,5,5,5,4,5,4,0,1,1,1,1,1,1,1,5
5682,Less work should be given for reading. ,5,5,4,5,4,4,0,0,0,0,0,0,0,1,2
5683,"He has wasted a lot of time by teaching grammar. Our speaking is really destroyed. We can't speak English, he just focuses on grammar. Really this semester is destroyed by grammar.",2,5,3,4,4,2,0,0,1,0,0,0,0,1,1
5684,He is energetic and punctual for his class.  ,4,5,4,4,4,4,0,0,0,0,0,0,0,1,4
5685,He makes the student brave.,4,5,4,5,4,5,0,0,0,0,0,0,0,0,5
5686,Sir please arrange more time for Speaking and Listening in the class.,4,5,5,4,5,4,0,0,0,0,0,0,0,1,2
5687,"Reading of novels is good but please give time to those students who don't have great reading skills as they come from such system having no name of reading, just rata system. Please criticize students but not in such manner that he is forced to think that he can do nothing...and that thought leads him to failure. ",4,4,5,4,4,4,0,0,0,0,0,0,0,1,2
5688,"Their Should be a book that needs be followed, I mean while attending the class we get handouts. Why not combining all the handouts and make a book.

Too much novels spoil our reading habits, there must be two or three novels in the whole year.

We didn't work a lot on confidence building and speaking so please sir next time it has to be included and grammar...

And last, sir you should take good care of your student and be lenient when you feel you can...",3,5,3,3,5,4,0,0,0,1,0,0,0,1,2
5689,Brief touch of English tenses and basic introduction of language should be arrange in one or two weeks so that student can recall previous data .,5,5,5,5,5,5,0,3,0,0,0,0,0,0,3
6503, He is co-operative and friendly.,4,5,3,4,5,0,0,0,0,0,0,0,1,1,4
6504,Instructor's concern towards each student is missing. He can't manage time with students.,4,5,5,4,5,0,0,0,0,0,0,0,0,1,1
6519,The instructor is polite and cooperative.,4,4,4,4,3,5,4,0,0,0,0,0,0,1,4
6522,Coursework is becoming complex day by day. I think we are doing extra work which we do not need like giving many weeks to the work at the beginning.,4,4,3,4,4,4,3,0,0,0,0,0,0,1,2
6526,Its the general concern that some topics should be informed to the students before the start of module as pre-requisite,5,4,3,4,5,4,4,0,0,0,0,1,0,0,3
6536,"Madam should teach with examples. Madam only teaches theory, but major problem is that she did not teach examples; in this way we feel difficulty in solving problems.",3,3,2,2,3,2,0,0,0,1,1,0,0,1,2
6537,"I am impressed that whenever someone asks her any question 10 times, she answers it ten times for us to understand.",3,5,4,4,4,4,0,0,0,0,0,0,0,1,4
6542,The instructor is very cooperative with the students. Her teaching style is not thorough. She sometimes has problem conveying the concepts to the students.,4,2,3,3,3,3,0,0,0,0,0,0,1,1,2
6543,I think there are a lot of graphs included. But I would like that the instructor should tell us about the practical application of these problems in Computer Science so that I can personally pay attention to these topics.,5,4,4,3,4,4,0,0,0,1,1,0,0,1,2
6544,Madam is very co-operative and she work hard for us. so it is the good thing.,4,3,4,3,4,3,0,0,0,0,0,0,0,1,4
6545,The method of teaching through slides is good and it is the very first time I am experiencing it; and it's good.,5,3,2,3,4,4,0,0,0,0,0,0,0,1,4
6546,Madam's method of describing a topic needs to be improved. She teaches in depth.,3,4,3,5,4,4,0,0,1,0,0,0,0,1,3
6547,"Teacher should move step by step but clearly explain every point.
The teacher should put full energy in topic so that students are automatically motivated towards the topic.",4,3,4,3,4,4,0,0,1,0,0,0,0,1,2
6548,"She is good at interaction with students . The best thing about her is that she is straightforward: if she is not clear about any concept, she clearly tells us. That is a very good thing about her.",3,4,4,4,5,4,0,0,1,0,0,0,0,1,4
6549,"I think in class we are not doing class work. I am saying that because after covering a topic, we should do two to three examples related to that topic. By this, we will be clear about the particular topic.",5,4,4,4,4,4,0,0,1,0,1,0,0,1,2
6550,"The instructor should transform calculus into an interesting subject by introducing learning concepts through activities and fun; Transform lecture into a story and make students crazy for doing Maths. Ensure that once a lecture is delivered, students will be opening their books on their own or, will discuss something in groups.",5,4,3,4,4,4,0,0,1,1,1,1,0,1,5
6560,I want him to teach us with some jokes or ask the students some questions because I feel bored while sitting for 75 minutes.,4,5,5,4,4,5,0,0,0,0,0,0,0,0,2
6561,Sir is very Co-operative,5,5,4,5,4,4,0,0,0,0,0,0,1,1,4
6562,All is well,4,5,5,2,5,5,0,1,1,1,1,1,1,1,4
6563,"Teaching method of sir is excellent. I learn and also enjoy the lecture and the best thing, according to me, is that sir involves every student during lecture.",4,5,5,4,5,5,0,0,0,1,0,0,0,1,5
6564,Everything is told to us by the instructor adorably.,5,5,5,5,5,5,0,0,0,0,0,0,0,1,5
6565,Everything is perfect in his class.,5,5,5,5,5,5,0,1,1,1,1,1,1,1,5
6567,He is a great human being. He is an awesome teacher who not only delivers his lectures but also motivates his students and trains them for their future life. He has so much to share with students. There is an open environment in his classes and we can easily express ourselves.,5,5,5,5,5,5,0,0,1,1,1,0,0,1,5
6568,"The knowledge conveyance method is excellent. Activities are course-related. He is very friendly. The way he conducts the activities for improvement of English, is very entertaining and fun. ",5,4,5,5,4,5,0,0,1,1,1,0,0,1,5
6569,"Sir's teaching method is exceptional for me and I want that every subject should be taught in this way but, nevertheless, I am cool with it.",5,5,5,5,5,5,0,0,0,0,0,0,0,1,5
6570,Sir teaches us everything with some fun and different activities and always motivates us towards English; and he always convinces us to not lose hope in life.,4,5,5,5,5,5,0,0,0,1,1,0,0,1,5
6571,The instructor should communicate the data before test.,4,5,5,4,4,5,0,0,0,0,0,0,0,0,3
6573,He is awesome . I love his techniques to enhance the qualities in students .,5,5,5,5,5,5,0,0,1,0,0,0,0,1,5
6582,Every thing is perfect.,3,5,5,5,5,5,5,1,1,1,1,1,1,1,5
6585,The instructor is co-operative.,5,4,3,3,4,4,3,0,0,0,0,0,0,0,3
6586,The best thing about this module is that sir gives assignments about related topics everyday.,5,5,5,5,5,4,5,0,0,0,1,0,0,1,4
6588,The instructor's way of teaching is quite awesome. The class environment is challenging and quite interesting. His unique way of teaching attracts a lot and that makes his classes interesting.,4,5,5,5,4,3,4,0,1,1,0,0,0,1,5
6589,"Sir should clarify the topic of assignment. When ever assignment is given to us, we find it a bit difficult to understand. We can not understand the assignment properly. The point of concern for me is only that sir should clarify the topic of assignment as to what we have to do; and, sir should increase the duration of the deadline of assignment because deadline time period is too short and we suffer a lot due to this because we also have to do other assignments.",4,5,5,4,5,4,4,0,0,0,0,0,0,1,2
6597,There should be extra coaching of those students who could not grip the basic concepts discussed in the class.,4,5,5,5,4,5,5,0,0,0,0,0,0,1,3
6607,Sir should clarify the topic more.,3,4,3,4,4,0,0,0,0,0,0,0,0,1,2
6609,The instructor explains concepts so simply that even those students can understand him who didn't even know how to use  a PC.,4,4,3,4,4,0,0,0,1,1,0,0,0,1,5
6610,The instructor is accessible to every student . He tries to solve out the problems.,2,5,4,4,3,0,0,1,1,0,0,0,1,0,5
6614,He is always ready to help.,5,3,4,3,4,0,0,0,0,0,0,0,1,1,5
6615,Sometimes I feel that he is ignoring some of the questions asked by students.,3,4,4,3,3,0,0,0,1,0,0,0,0,1,3
6618,"The instructor's method of conveyance needs to be improved.
Teaching method is not thorough enough.",4,4,3,5,3,0,0,0,0,0,0,0,0,1,2
6628,The instructor's method to motivate towards subject is good.,4,5,5,4,5,5,5,0,0,1,0,0,0,0,4
6629,"Overall he is good and is trying his level best , but he is not so good at giving examples; I think he can come up with practical application or videos which can  demonstrate concepts. So, in this way, we can make our learning process more profitable.",4,5,4,4,4,5,4,0,1,0,1,0,0,1,3
6630,"Sir should teach us by coming to our level and not at his doctoral level. Sir always used to say (you have read that). Sir, even if we have read it in lower classes,  you have to tell something about that to clear the picture of the topic in our mind.",4,4,3,3,4,4,3,0,0,1,0,0,0,1,2
6636,The instructor has good driving skills and drives pretty good. He can be a good social science teacher as he has great knowledge about social science.,4,5,3,4,3,4,4,0,1,0,0,0,0,0,4
6639,He needs to improve his conveyance method and his grip over the module. He does not seem to be good at motivating students towards the module.,3,3,2,3,3,3,2,0,1,1,0,0,0,1,2
6640,He's polite and tries to understand the things.,4,5,3,3,4,4,3,0,0,0,0,0,0,1,4
6650,The instructor's method of teaching is good.,5,5,5,5,5,0,0,0,0,0,0,0,0,1,4
6651,"HE IS QUITE HELPFUL .IF WE ARE STRUCK SOMEWHERE, HE TRIES TO SOLVE OUR PROBLEMs.",4,4,4,4,4,0,0,0,0,0,0,0,1,0,4
6652,The instructor should be little bit more cooperative.,3,4,3,4,3,0,0,0,0,0,0,0,0,0,2
6653,"The apparatus should be increased in number as some groups have to stand outside and wait for their turn. So if there is sufficient number of apparatus, then there would be no time-wastage.",4,4,4,4,3,0,0,0,0,0,0,0,1,0,2
6658,Sir is good and cooperative  and guides the students fully.,4,4,4,3,3,0,0,0,1,0,0,0,0,1,4
6659,He is a friendly human being. He tries his best to make the students understand the lecture.,4,5,3,4,4,0,0,0,1,0,0,0,0,1,4
6661,Sir is very friendly and helps students in lab for solving problem of particular topic.,4,5,5,4,5,0,0,0,0,0,0,0,1,0,4
6662,Both the teachers seem like they are my elder brothers and they never hesitate to help me whenever I call them. They motivate us to do practicals in a brotherly way and  I am quit satisfied with the way they create the atmosphere.,5,5,5,5,5,0,0,0,0,0,0,0,0,1,4
6663,"He's cooperative, teaches students without any hesitation and has a firm grip over his module.",5,4,4,4,4,0,0,0,1,0,0,0,0,1,4
6673,The instructor's method to teach is excellent.,5,5,5,5,5,5,0,0,0,0,0,0,0,1,5
6674,The instructor should not give these big readings.,5,4,4,3,3,4,0,0,0,0,0,0,0,0,2
6675,"The chapters which are given to us are of doctorate level, so sir has the clear theme of every chapter before assignment and not after the assignment.",4,5,4,5,4,5,0,0,0,0,0,0,0,0,2
6676,Assignments are too much because of which we could not pay attention to other subjects properly,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2
6677,Assignments are more than limited... ,4,3,3,3,3,3,0,0,0,0,0,0,0,0,3
6680,"Everything should be improved and needs to be. They should teach us some real deal. If the instructors want to teach us something related to historical aspects, then they should arrange trips rather than giving us bulky materials to read. Visually, people learn quickly and do not get bored.",3,3,3,3,2,3,0,1,1,1,1,1,1,1,1
6681,"Sir should improve the teaching method and make a power point presentation which includes pictures and movies related to topic. In this way we can understand better. Also, sir should involve every student in class. Only a few students speak again and again and all the remaining do not listen attentively",3,3,2,2,3,2,0,0,0,0,0,0,0,1,2
6682,He is a good human being. He treats all the students with equality.,5,5,4,4,4,4,0,0,0,0,0,0,0,1,4
6683,The course should be taught equal to the level of the students. Too much higher things are taught e.g. Philosophy,3,5,3,4,4,4,0,0,0,0,1,0,0,1,1
6684,The instructor's technique to try to relate philosophy  to us is good.,3,4,3,3,3,3,0,0,0,1,1,0,0,1,4
6686,"The first which is quite necessary is that the write-ups we get should be written in easy manner which would make it possible for us to understand them because we get discouraged when we try to read single page again and again and at last we don't get anything . Second thing: if you are giving such write- ups, you should give us the lectures on them first so it would be quite easy for us to understand them. We give answers according to our own assumptions before the lecture and we get marks according to that . So what is the purpose of having the lecture after write-up? ",5,4,3,4,3,2,0,0,0,0,0,0,0,1,2
6695,Every thing is perfect.,5,5,5,5,5,5,0,1,1,1,1,1,1,1,5
6700,"The instructor took us to the trip to show us the visual arts and there are other activities like clay painting, so it is good.",2,4,4,4,5,4,0,0,0,1,1,0,0,1,4
6701,The instructor should clarify the topic more. She goes fast while teaching.,3,4,4,3,4,4,0,0,0,0,0,0,0,1,2
6702,"Everything should be improved. The instructors should teach us some real deal. If they want to teach us something related to history, then they should arrange trips rather then giving us bulky materials to read because visual knowledge is more important than reading.",3,4,2,3,2,4,0,0,1,1,1,0,0,1,1
6705,The instructor is very friendly and cooperative with students.,4,3,4,3,4,3,0,0,0,0,0,0,0,1,4
6706,The instructor should include more activities.,3,4,4,4,4,4,0,0,0,0,0,0,0,1,2
6722,The instructor cannot focus exactly on the topic being taught. He usually gets diverted from the topic.,3,5,5,5,5,5,0,0,0,0,0,0,0,1,1
6725,We do not know what we have learned. Tutor teaches us just the history of the subject.,3,3,3,3,3,2,0,0,0,1,0,1,0,1,2
6727,In class we have just slides. Slides have only theories; there are too much slides with little information. We are only studying definitions.,3,4,3,3,3,3,0,0,1,1,1,0,0,1,1
6739,Sir is very punctual. Excellent preparation of course content,5,4,4,4,4,4,0,0,1,0,0,0,0,1,5
6747,"It's difficult for us to revise the content covered during lecture. So, there should be notes/slides (may be).",4,4,5,4,5,5,3,0,0,0,0,0,0,0,3
6748,The instructor tries to keep the interest of students in module.,3,4,4,5,3,5,3,0,0,1,0,0,0,1,4
6754,All is well.,5,3,5,4,4,5,5,1,1,1,1,1,1,1,4
6758,"It is a whole new thing for us, so I think we should be treated like a beginner at first. I would request if sir can repeat the topics with a little detail and step by step, hopefully, we will start getting the contents of the course. ",4,5,4,4,4,4,4,0,1,1,0,0,0,1,3
6761,We are determined to do his tasks.,3,5,5,1,4,5,5,0,0,1,0,0,0,0,5
6762,Lab's solution should be discussed in class. ,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3
6765,"The instructor should give practical problems for students to solve. The instructor should increase the deadline of course work by a few days, please!",3,5,4,5,4,4,4,0,0,0,1,0,0,0,2
6776,He should get married.,5,5,5,5,5,5,0,0,0,0,0,0,0,0,1
6783,He has complete grip on course and also has knowledge about adherence things. He is completely honest with subject. The best part is that he tries that every student should learn some thing. He is not like some teachers who only concentrate on intelligent students who go with them for whole module. Giving hard notes is one of the best thing which is  very much helpful for preparation.,5,5,5,5,5,5,0,0,1,1,0,1,0,1,5
6801,He should arrange a grand party of his marriage for us.,5,5,5,5,5,0,0,0,0,0,0,0,0,0,3
6817,He has good knowledge but the teaching method/ conveying the topic is not good.,5,4,3,3,5,3,0,0,1,0,0,0,0,1,3
6830,Method of teaching is very good :),5,5,5,5,5,5,0,0,0,0,0,0,0,1,5
6833,The instructor's teaching methodology is quite attractive and practical examples help a lot plus the experience of the instructor ,5,5,5,5,5,5,0,0,1,0,1,0,0,1,5
6844,"The instructor's method of teaching is very good. Ma'am, you are great :)",5,5,5,5,5,5,0,0,0,0,0,0,0,1,5
6863,"THE TEACHER SHOULD TELL MORE ABOUT THE PAPER PATTERN...LIKE STILL I DON'T KNOW WHAT IS GOING TO BE THE PAPER PATTERN. FOR THAT, TEACHER SHOULD GIVE A DETAILED LECTURE.",5,4,4,4,3,3,0,0,0,0,0,1,0,0,3
6865,Course should focus more towards real life examples.,5,2,3,2,4,4,0,0,0,0,1,0,0,0,2
6869,The instructor should do one example in the class and give some questions to students for practice.,5,4,4,4,4,3,0,0,0,0,0,0,0,1,3
6870,"Although the course which is being taught us is not so difficult, but the method of teaching is not so satisfactory, which means that if  today we study Quadratic equations , we study it again after many days. Nothing is completed properly. So it is my humble request to improve it.",2,4,3,4,2,2,0,0,0,0,0,1,0,1,2
6872,Class environment should be active and energetic so that students do not sleep mentally.,4,4,3,5,4,4,0,0,0,1,0,0,0,1,2
6873,The instructor should give some questions to the students for practice.,4,3,4,3,4,4,0,0,0,0,0,0,0,0,3
6875,"The instructor has been focusing on graphing that is because in our education, we do not have more knowledge about graphing, and understanding of graphing is essential in our life. I think that the instructor should focus a bit more on word problems which are also used in our daily life.",4,4,5,3,3,4,0,0,0,0,1,0,0,1,4
6885,He should try not to get angry.,5,4,4,4,4,4,0,0,0,0,0,0,0,0,2
6889,"Instructor needs to be true and needs to answer the questions with patience, regard and care of others' point of view and with respect",4,3,2,3,3,3,0,0,0,0,0,0,0,1,1
6891,He interacts with all students and allows them to speak.,5,5,5,4,4,5,0,0,0,0,0,0,0,1,4
6892, This course is essential to teach me how to live in a society and improve it.,5,5,5,3,4,3,0,0,0,1,1,0,0,1,5
6903,"No matter what, we always have to speak in English during class.",4,5,5,4,4,4,0,0,0,0,0,0,0,1,3
6904, The teacher tries her best to make the students understand the lecture.,4,5,5,4,5,4,0,0,0,0,0,0,0,1,5
6906,The instructor is fully committed to her subject and really works hard for helping students and making them comfortable and enjoy everything. ,5,5,4,4,5,5,0,0,0,0,0,0,0,0,4
6911,Class activities should be interesting so that students want to attend the class.,4,4,3,2,3,3,0,0,0,1,0,0,0,1,2
6912,She wants us to be confident and tells us not to be scared of the test.,5,5,5,4,5,3,0,0,0,1,0,0,0,0,4
6914,Instructor should give more practice in listening.,5,4,4,4,5,5,0,0,0,0,0,0,0,1,3
6915,The instructor should take some tests according the test pattern.,5,4,5,4,5,5,0,0,0,0,0,1,0,0,3
6916,"I think the instructor should focus more on testing as well because our small problems in English ( like grammar)are because of the lack of practice because ""Practice makes a man perfect"" ",4,4,3,5,4,4,0,0,0,0,0,0,0,0,3
6926,There is no book which I like the most. The instructor is too good at delivering his point without the book. The methodology is easy and comprehensive. And the class environment is very nice. So I really like the whole course.,4,5,5,5,4,4,5,0,1,1,0,0,0,1,5
6928, Teacher should give the chance of answering question to every student and not to some particular students.,4,5,4,5,4,4,4,0,0,0,0,0,0,1,1
6929,The number of assignments should be lessened.,4,5,5,4,4,5,5,0,0,0,0,0,0,0,3
6931,Course book work should be included so that we know about exams topic.,3,5,4,3,4,5,4,0,0,0,0,1,0,0,3
6932,"Although his method is right, but at this time I am not able to understand him.",1,5,4,4,3,4,2,0,0,1,0,0,0,1,3
6934,He  relates every problem with real world problems.,4,5,5,5,5,4,5,0,0,0,1,0,0,0,5
6935,The instructor's method and grip on teaching is very excellent.,5,5,5,5,5,5,4,0,1,0,0,0,0,1,5
6945,The instructor is really cooperative and also gives extra time to the students who are facing problems.,5,5,5,5,5,0,0,0,1,1,0,0,0,1,5
6947,The instructor should explain things more clearly rather than just giving a hint. ,5,3,2,4,4,0,0,0,0,0,0,0,0,1,2
6948,The instructor should teach briefly.,4,4,4,4,4,0,0,0,0,0,0,0,0,1,3
6949,Everything is good.,4,4,5,4,4,4,0,1,1,1,1,1,1,1,4
6951,Lab-Instructor is very co-operative and has a very good method to deliver knowledge.,5,4,4,4,4,0,0,0,0,0,0,0,1,1,5
6955,He pays attention to all students.,4,4,4,4,4,0,0,0,0,0,0,0,0,0,4
6965,The method of teaching is quite boring. ,5,5,3,4,4,5,3,0,0,0,0,0,0,1,2
6966,The teacher should tell more about the test pattern of the mid term and the class test and should give a brief information about how to solve or attempt the course. ,5,5,4,4,4,5,4,0,0,0,0,0,0,0,3
6968,The instructor should be more elaborative in delivering the lecture.,5,4,4,4,5,4,5,0,0,0,0,0,0,1,3
6968,"Tries his best, but not best enough",5,4,4,4,5,4,5,1,1,1,1,1,1,1,4
6970,"If  we can not understand a topic, he repeats this topic.",4,4,4,4,4,4,3,0,0,0,0,0,0,1,4
6972,Instructor needs to improve delivery method and needs to clarify the basic concepts of all the students.,5,4,3,3,4,5,3,0,0,0,0,0,0,1,2
6974,The instructor relates every problem with real world problem.,4,4,4,5,4,5,3,0,0,0,1,0,0,0,5
6975,Class environment should be energetic and mode of teaching should be changed. Sir needs to use mic for sound.,5,5,4,4,5,5,3,0,0,0,0,0,0,1,2
6976,Grip and method to teach the theory is very strong.,5,4,4,4,5,5,4,0,1,0,0,0,0,1,5
6985,He's quite friendly which produces a healthy environment to perform work.,5,4,4,4,5,0,0,0,0,0,0,0,0,1,4
6986,Everything is best.,5,5,5,5,5,0,0,1,1,1,1,1,1,1,5
6987,The instructor is friendly and helps in performing the experiment.,5,5,4,4,5,0,0,0,0,0,0,0,1,1,4
6988,He helps every student in performing experiments.,4,4,4,4,4,0,0,0,0,0,0,0,1,0,4
6993,He should give some examples from real world regarding the use of practicals. ,3,5,5,4,4,0,0,0,0,0,1,0,0,0,3
6994,He comes to students for help.,3,3,3,3,2,0,0,0,0,0,0,0,0,0,3
6996,Grip and method to teach is excellent.,5,5,5,5,4,0,0,0,1,0,0,0,0,1,5
7009,Assignments should be lessened.,5,4,4,4,4,5,0,0,0,0,0,0,0,0,2
7010,I have no idea about this subject and I am scared of this subject.,3,3,1,4,3,2,0,0,0,1,0,0,0,1,1
7011,Instructors need to be sure that all class has learned or not and kindly think about social science.,4,3,2,3,3,2,0,0,0,0,0,0,0,1,2
7014,"When he teaches his group, he should inform students. ",4,4,4,4,4,4,0,1,0,0,0,0,0,0,3
7015,Assignments should be least because we have short time. ,4,4,3,3,4,4,0,0,0,0,0,0,0,0,2
7024,Less assignments should be given so we can focus on other subjects too.,3,4,5,5,5,4,0,0,0,0,0,0,0,0,3
7026,"Should make this course more interactive so that students are attracted towards it, and keep things simple in the beginning.",4,4,3,5,3,5,0,0,0,1,0,0,0,0,3
7028,TEACHING METHOD IS NICE.,4,5,5,4,4,5,0,0,0,0,0,0,0,1,4
7029,Assignments should be minimum.,5,5,5,4,5,5,0,0,0,0,0,0,0,0,3
7030,Instructor needs to give us short readings and needs to give us Urdu version of the readings.,4,3,2,2,2,2,0,0,0,0,0,0,0,0,3
7031,"At this time I am not satisfied with anything although he is a good teacher, but at this time, he is not able to teach me perfectly.",4,5,3,4,4,2,0,0,1,0,0,0,0,1,2
7033,He should give us short and understandable readings.,4,4,4,5,4,5,0,0,0,0,0,0,0,0,3
7034,1 class is not enough for dry subject. we can not understand it by reading but when teacher explains it makes sense,4,5,4,4,4,4,0,0,1,0,0,0,0,1,4
7034,"1 class is not enough for dry subject. We can not understand it by reading but when teacher explains, it makes sense.",4,5,4,4,4,4,0,0,0,0,0,0,0,1,5
7035,Assignments should be minimum or time should be maximum.,4,4,4,5,4,5,0,0,0,0,0,0,0,0,2
7036,Grip and method to teach is very good.,5,5,5,5,5,5,0,0,1,0,0,0,0,1,5
7045,She throws some unique ideas.,3,4,5,4,4,5,0,0,0,1,1,0,0,1,5
7050,"Instructor needs to be co-operative with all the students, must give respect to every student and needs to answer all the questions with patience. ",2,3,2,2,2,3,0,0,0,0,0,0,0,1,2
7051,module don't like but instructor like,4,4,5,4,4,4,0,0,1,1,0,0,0,1,3
7052,She is a good teacher but I am not able to understand her.,2,4,2,4,4,2,0,0,1,0,0,0,0,1,2
7053,She should allow students to speak.,2,2,3,2,3,2,0,0,0,0,0,0,0,1,2
7055,"Something about Islam should be seen in arts as well because first of all, we should be concerned about our religion(Islam), then understand other religions. It is because most of our youth does not know what Islam says; then our society will focus on Islamic teachings and we will not die without known Islam and we will face Allah on the day of judgment knowing that we have known a lot about our religion.",1,4,3,3,4,4,0,0,0,0,0,0,0,0,3
7056,Grip and method to teach is very strong.,5,5,5,5,5,5,0,0,1,0,0,0,0,1,5
7064,I love graphs.,4,5,5,4,5,4,0,0,0,1,0,0,0,1,5
7065, Class is much boring. It should not be so. We should have some assignments for home. The quiz or mid term should be less in the course.,4,3,4,3,4,4,0,0,0,1,0,1,0,1,1
7066,She should slow down her teaching speed.,4,4,4,3,4,3,0,0,0,0,0,0,0,1,2
7068,Everything is good till now.,5,3,4,3,4,4,0,1,1,1,1,1,1,1,4
7070,Students should be involved in class.,3,4,4,3,3,3,0,0,0,1,0,0,0,1,2
